Date;Close(DEGOV3MZ=R);Close(DEGOV6MZ=R);Close(DEGOV1YZ=R);Close(DEGOV2YZ=R);Close(DEGOV3YZ=R);Close(DEGOV4YZ=R);Close(DEGOV5YZ=R);Close(DEGOV6YZ=R);Close(DEGOV7YZ=R);Close(DEGOV8YZ=R);Close(DEGOV9YZ=R);Close(DEGOV10YZ=R);Close(DEGOV15YZ=R);Close(DEGOV20YZ=R);Close(DEGOV30YZ=R)
19-10-2020;-0.736;-0.741;-0.744756;-0.807172;-0.836308;-0.840438;-0.829063;-0.806069;-0.773224;-0.732534;-0.687816;-0.642115;-0.431;-0.355;-0.214
20-10-2020;-0.744;-0.754;-0.735371;-0.803313;-0.829139;-0.829679;-0.815101;-0.789318;-0.75409;-0.711602;-0.665594;-0.619204;-0.412;-0.338;-0.196
21-10-2020;-0.743;-0.749;-0.742119;-0.797564;-0.819874;-0.818646;-0.802265;-0.774475;-0.737092;-0.693446;-0.646352;-0.599401;-0.394;-0.316;-0.176
22-10-2020;-0.748;-0.755;-0.732647;-0.788217;-0.811525;-0.809447;-0.791545;-0.762104;-0.723371;-0.678232;-0.630209;-0.582359;-0.369;-0.287;-0.146
23-10-2020;-0.756;-0.754;-0.734373;-0.780743;-0.803698;-0.803451;-0.787925;-0.761126;-0.725145;-0.682387;-0.635804;-0.5893;-0.376;-0.295;-0.156
26-10-2020;-0.748;-0.752;-0.727033;-0.77623;-0.797093;-0.796435;-0.781646;-0.755623;-0.719905;-0.67668;-0.630037;-0.583113;-0.379;-0.302;-0.162
27-10-2020;-0.754;-0.753;-0.737734;-0.791911;-0.819311;-0.823687;-0.812923;-0.790097;-0.75695;-0.715987;-0.671083;-0.625336;-0.416;-0.337;-0.197
28-10-2020;-0.75;-0.757;-0.74944;-0.810011;-0.83741;-0.840959;-0.829072;-0.805384;-0.771965;-0.731169;-0.686911;-0.642194;-0.432;-0.36;-0.217
29-10-2020;-0.762;-0.768;-0.76712;-0.827675;-0.853909;-0.856781;-0.844588;-0.82039;-0.785923;-0.74404;-0.698413;-0.652282;-0.442;-0.366;-0.225
30-10-2020;-0.733;-0.747;-0.761786;-0.82017;-0.842898;-0.843756;-0.830638;-0.806117;-0.771744;-0.730048;-0.684334;-0.638757;-0.433;-0.361;-0.218
02-11-2020;-0.76;-0.758;-0.756061;-0.824518;-0.851682;-0.852683;-0.839112;-0.814816;-0.781521;-0.741161;-0.697326;-0.652844;-0.445;-0.372;-0.23
03-11-2020;-0.759;-0.751;-0.756913;-0.817629;-0.839936;-0.838839;-0.823563;-0.797839;-0.763401;-0.722265;-0.677774;-0.63273;-0.424;-0.355;-0.214
04-11-2020;-0.76;-0.756;-0.75293;-0.816433;-0.841767;-0.843509;-0.831444;-0.809082;-0.777598;-0.739411;-0.696764;-0.653021;-0.445;-0.377;-0.232
05-11-2020;-0.761;-0.761;-0.748625;-0.807687;-0.833288;-0.835353;-0.823916;-0.802455;-0.772023;-0.7343;-0.691945;-0.647846;-0.44;-0.37;-0.228
06-11-2020;-0.747;-0.754;-0.738619;-0.803043;-0.82676;-0.826742;-0.813547;-0.7905;-0.758678;-0.719661;-0.675836;-0.630922;-0.419;-0.345;-0.201
09-11-2020;-0.741;-0.731;-0.695719;-0.746518;-0.762958;-0.754557;-0.732809;-0.701568;-0.66227;-0.616644;-0.568241;-0.519715;-0.301;-0.218;-0.073
10-11-2020;-0.732;-0.73;-0.688016;-0.738365;-0.750691;-0.737018;-0.711042;-0.677409;-0.637305;-0.592081;-0.544474;-0.496658;-0.276;-0.193;-0.046
11-11-2020;-0.721;-0.718;-0.686108;-0.737805;-0.751868;-0.742299;-0.720698;-0.690487;-0.652374;-0.608734;-0.561662;-0.514361;-0.301;-0.221;-0.073
12-11-2020;-0.714;-0.715;-0.692863;-0.749545;-0.76678;-0.760121;-0.74138;-0.714014;-0.678811;-0.637337;-0.592159;-0.545966;-0.333;-0.259;-0.112
13-11-2020;-0.724;-0.718;-0.699086;-0.759282;-0.774527;-0.76764;-0.749738;-0.723499;-0.689503;-0.649089;-0.604519;-0.559362;-0.349;-0.273;-0.129
16-11-2020;-0.708;-0.711;-0.693331;-0.751371;-0.768344;-0.762679;-0.745593;-0.72007;-0.686661;-0.646493;-0.602728;-0.558046;-0.351;-0.284;-0.138
17-11-2020;-0.705;-0.707;-0.699054;-0.751827;-0.769799;-0.768005;-0.754955;-0.732739;-0.701659;-0.662905;-0.619709;-0.575113;-0.371;-0.307;-0.157
18-11-2020;-0.699;-0.697;-0.698941;-0.751344;-0.76838;-0.765493;-0.751348;-0.728031;-0.695847;-0.656868;-0.613367;-0.568782;-0.36;-0.297;-0.151
19-11-2020;-0.694;-0.695;-0.701843;-0.757476;-0.77595;-0.773608;-0.760418;-0.738614;-0.70822;-0.670462;-0.628129;-0.584257;-0.384;-0.321;-0.174
20-11-2020;-0.697;-0.691;-0.720229;-0.777402;-0.793124;-0.789326;-0.775486;-0.753147;-0.722299;-0.684107;-0.641047;-0.596905;-0.387;-0.322;-0.176
23-11-2020;-0.699;-0.688;-0.718129;-0.774204;-0.789653;-0.785213;-0.770589;-0.747684;-0.716557;-0.67798;-0.634954;-0.590172;-0.379;-0.309;-0.165
24-11-2020;-0.711;-0.697;-0.715732;-0.769522;-0.783686;-0.778126;-0.762011;-0.73749;-0.704919;-0.665381;-0.621731;-0.576578;-0.359;-0.291;-0.15
25-11-2020;-0.722;-0.71;-0.72022;-0.7734;-0.787593;-0.782435;-0.766802;-0.742673;-0.710187;-0.671146;-0.627476;-0.582331;-0.364;-0.298;-0.159
26-11-2020;-0.731;-0.716;-0.722839;-0.778304;-0.795195;-0.792061;-0.778202;-0.755326;-0.72382;-0.684841;-0.641181;-0.596136;-0.384;-0.318;-0.178
27-11-2020;-0.741;-0.72;-0.723984;-0.776523;-0.793724;-0.791613;-0.778503;-0.755854;-0.723872;-0.684139;-0.639587;-0.594246;-0.386;-0.322;-0.182
30-11-2020;-0.749;-0.731;-0.715645;-0.764606;-0.780655;-0.778472;-0.765726;-0.743586;-0.711997;-0.67214;-0.627786;-0.582163;-0.371;-0.306;-0.166
01-12-2020;-0.741;-0.729;-0.700803;-0.737556;-0.748629;-0.743092;-0.726866;-0.701066;-0.666059;-0.623576;-0.577323;-0.530337;-0.323;-0.254;-0.116
02-12-2020;-0.743;-0.73;-0.701627;-0.740895;-0.751562;-0.745197;-0.728218;-0.701749;-0.665905;-0.62319;-0.57636;-0.529107;-0.316;-0.242;-0.104
03-12-2020;-0.74;-0.731;-0.716169;-0.757964;-0.771436;-0.768197;-0.753362;-0.727979;-0.692769;-0.650017;-0.60328;-0.555859;-0.353;-0.279;-0.14
04-12-2020;-0.725;-0.717;-0.725746;-0.768204;-0.780002;-0.774485;-0.757586;-0.730084;-0.692741;-0.647952;-0.599268;-0.55092;-0.339;-0.26;-0.12
07-12-2020;-0.759;-0.76;-0.74995;-0.788839;-0.800865;-0.798757;-0.786249;-0.763122;-0.729638;-0.687621;-0.641334;-0.594113;-0.375;-0.3;-0.161
08-12-2020;-0.781;-0.764;-0.765376;-0.807542;-0.819244;-0.817789;-0.80606;-0.783577;-0.75097;-0.710551;-0.666177;-0.620702;-0.403;-0.326;-0.185
09-12-2020;-0.798;-0.774;-0.763332;-0.807484;-0.819804;-0.816606;-0.803005;-0.779068;-0.745117;-0.704067;-0.658821;-0.612911;-0.402;-0.324;-0.179
10-12-2020;-0.776;-0.749;-0.752604;-0.803165;-0.817226;-0.813105;-0.799286;-0.77641;-0.744209;-0.704237;-0.659769;-0.614027;-0.407;-0.328;-0.185
11-12-2020;-0.785;-0.756;-0.761958;-0.81925;-0.836994;-0.835101;-0.822972;-0.80172;-0.771504;-0.73397;-0.692082;-0.649685;-0.452;-0.381;-0.238
14-12-2020;-0.795;-0.771;-0.760021;-0.806302;-0.822719;-0.821784;-0.809927;-0.787938;-0.756296;-0.716921;-0.674011;-0.630663;-0.431;-0.36;-0.212
15-12-2020;-0.786;-0.766;-0.753327;-0.801673;-0.817924;-0.814619;-0.800697;-0.777818;-0.746266;-0.707598;-0.665319;-0.622336;-0.421;-0.35;-0.203
16-12-2020;-0.776;-0.754;-0.725934;-0.762846;-0.776044;-0.773514;-0.761509;-0.740318;-0.709287;-0.670437;-0.626837;-0.582566;-0.381;-0.31;-0.161
17-12-2020;-0.789;-0.77;-0.728063;-0.766271;-0.781699;-0.779212;-0.766942;-0.746185;-0.716453;-0.678988;-0.636965;-0.59346;-0.379;-0.308;-0.156
18-12-2020;-0.79;-0.763;-0.723184;-0.765784;-0.780979;-0.776293;-0.761356;-0.738449;-0.707896;-0.670953;-0.629986;-0.588234;-0.385;-0.315;-0.161
21-12-2020;-0.792;-0.77;-0.725328;-0.77598;-0.791208;-0.786305;-0.772781;-0.751673;-0.722079;-0.68449;-0.64329;-0.600904;-0.397;-0.33;-0.178
22-12-2020;-0.794;-0.769;-0.729345;-0.769148;-0.786727;-0.790422;-0.784362;-0.767721;-0.740187;-0.703666;-0.662594;-0.619492;-0.414;-0.352;-0.198
23-12-2020;-0.789;-0.778;-0.697983;-0.73768;-0.752307;-0.747391;-0.73275;-0.710039;-0.679085;-0.641285;-0.599792;-0.557677;-0.367;-0.304;-0.15
28-12-2020;-0.771;-0.759;-0.717639;-0.74953;-0.762954;-0.759679;-0.747356;-0.727023;-0.698249;-0.661664;-0.620818;-0.578106;-0.375;-0.309;-0.157
29-12-2020;-0.771;-0.754;-0.730729;-0.765182;-0.779824;-0.776146;-0.762717;-0.741822;-0.713014;-0.677189;-0.636424;-0.594457;-0.39;-0.324;-0.17
30-12-2020;-0.79;-0.753;-0.731283;-0.748163;-0.761187;-0.762763;-0.754624;-0.736689;-0.70848;-0.671557;-0.629553;-0.586011;-0.38;-0.317;-0.16
04-01-2021;-0.656;-0.664;-0.706227;-0.75067;-0.776961;-0.783274;-0.777601;-0.76161;-0.735166;-0.699459;-0.658568;-0.615911;-0.416;-0.347;-0.195
05-01-2021;-0.659;-0.658;-0.704016;-0.749065;-0.771422;-0.775608;-0.768073;-0.750074;-0.721776;-0.684846;-0.643143;-0.5998;-0.386;-0.316;-0.164
06-01-2021;-0.658;-0.66;-0.691022;-0.732845;-0.751537;-0.751505;-0.739754;-0.718092;-0.686633;-0.647666;-0.604024;-0.559293;-0.36;-0.285;-0.134
07-01-2021;-0.663;-0.661;-0.691881;-0.737639;-0.754129;-0.752702;-0.740265;-0.718085;-0.686375;-0.646881;-0.602689;-0.556669;-0.351;-0.277;-0.129
08-01-2021;-0.659;-0.657;-0.68793;-0.737848;-0.755407;-0.754604;-0.743076;-0.721659;-0.690256;-0.650534;-0.605715;-0.559895;-0.347;-0.273;-0.124
11-01-2021;-0.641;-0.644;-0.672164;-0.731585;-0.748145;-0.744087;-0.729565;-0.705329;-0.670803;-0.627398;-0.579705;-0.531431;-0.32;-0.241;-0.089
12-01-2021;-0.647;-0.648;-0.665592;-0.722187;-0.734213;-0.724383;-0.704899;-0.677546;-0.641899;-0.599098;-0.552793;-0.506064;-0.296;-0.216;-0.063
13-01-2021;-0.645;-0.652;-0.675501;-0.735388;-0.753787;-0.752412;-0.741314;-0.720859;-0.689896;-0.650386;-0.605504;-0.559478;-0.349;-0.274;-0.119
14-01-2021;-0.643;-0.645;-0.691125;-0.758961;-0.782396;-0.783711;-0.773154;-0.751863;-0.719736;-0.678861;-0.633273;-0.586741;-0.378;-0.303;-0.145
15-01-2021;-0.645;-0.646;-0.683095;-0.751426;-0.77471;-0.774969;-0.763774;-0.742361;-0.710059;-0.668645;-0.621767;-0.574085;-0.363;-0.284;-0.131
18-01-2021;-0.632;-0.631;-0.676474;-0.743471;-0.763286;-0.760455;-0.746838;-0.724034;-0.69136;-0.649847;-0.603621;-0.556276;-0.349;-0.268;-0.114
19-01-2021;-0.639;-0.633;-0.673046;-0.739005;-0.75992;-0.759029;-0.747535;-0.72654;-0.694881;-0.653777;-0.607464;-0.559756;-0.347;-0.265;-0.113
20-01-2021;-0.642;-0.637;-0.675903;-0.740274;-0.761129;-0.760453;-0.748225;-0.726041;-0.693532;-0.65301;-0.607428;-0.56068;-0.35;-0.268;-0.115
21-01-2021;-0.645;-0.643;-0.674551;-0.729679;-0.747687;-0.743415;-0.727546;-0.702236;-0.667193;-0.624108;-0.5765;-0.527754;-0.314;-0.228;-0.076
22-01-2021;-0.644;-0.644;-0.675561;-0.735636;-0.758444;-0.757588;-0.74333;-0.718318;-0.68318;-0.639987;-0.592147;-0.544025;-0.333;-0.248;-0.095
25-01-2021;-0.644;-0.646;-0.694423;-0.757545;-0.780798;-0.782876;-0.772681;-0.751739;-0.719932;-0.67877;-0.632597;-0.5851;-0.373;-0.287;-0.136
26-01-2021;-0.642;-0.645;-0.690565;-0.749552;-0.771992;-0.772272;-0.759813;-0.736833;-0.703481;-0.661476;-0.614803;-0.566842;-0.355;-0.266;-0.114
27-01-2021;-0.653;-0.646;-0.70719;-0.769298;-0.79091;-0.791442;-0.779176;-0.75587;-0.721592;-0.678822;-0.63103;-0.581931;-0.361;-0.27;-0.114
28-01-2021;-0.657;-0.658;-0.706418;-0.773297;-0.795441;-0.79474;-0.780479;-0.754658;-0.717682;-0.6721;-0.622046;-0.571198;-0.351;-0.255;-0.1
29-01-2021;-0.623;-0.638;-0.696941;-0.756683;-0.777214;-0.774464;-0.757749;-0.729886;-0.692061;-0.646574;-0.596688;-0.5466;-0.327;-0.23;-0.074
01-02-2021;-0.659;-0.645;-0.689578;-0.749137;-0.772273;-0.770476;-0.753673;-0.725546;-0.687705;-0.642293;-0.593373;-0.543858;-0.326;-0.229;-0.074
02-02-2021;-0.666;-0.648;-0.688082;-0.73872;-0.756542;-0.751603;-0.732553;-0.702616;-0.663123;-0.616289;-0.566025;-0.515287;-0.295;-0.195;-0.041
03-02-2021;-0.652;-0.647;-0.682611;-0.732137;-0.749215;-0.741823;-0.720079;-0.687801;-0.646223;-0.59837;-0.5468;-0.494891;-0.262;-0.159;-0.004
04-02-2021;-0.651;-0.649;-0.681563;-0.72838;-0.742373;-0.733018;-0.710116;-0.677136;-0.635278;-0.586795;-0.534898;-0.482407;-0.251;-0.146;0.01
05-02-2021;-0.652;-0.648;-0.67601;-0.728356;-0.741739;-0.731059;-0.706655;-0.671713;-0.627699;-0.577043;-0.522961;-0.469518;-0.244;-0.139;0.017
08-02-2021;-0.648;-0.636;-0.682572;-0.730751;-0.743988;-0.733764;-0.709171;-0.673812;-0.629372;-0.57803;-0.523897;-0.46974;-0.238;-0.134;0.021
09-02-2021;-0.65;-0.645;-0.682951;-0.732816;-0.747524;-0.738483;-0.714794;-0.68004;-0.635967;-0.584923;-0.530742;-0.47624;-0.238;-0.131;0.024
10-02-2021;-0.653;-0.646;-0.679409;-0.73313;-0.74884;-0.73965;-0.714676;-0.677658;-0.630625;-0.577464;-0.521103;-0.465158;-0.225;-0.112;0.044
11-02-2021;-0.657;-0.648;-0.687921;-0.741184;-0.758534;-0.751204;-0.727823;-0.692271;-0.646909;-0.59482;-0.539458;-0.483591;-0.241;-0.128;0.028
12-02-2021;-0.66;-0.648;-0.681335;-0.72963;-0.743382;-0.732532;-0.706028;-0.667962;-0.62094;-0.567556;-0.510573;-0.453699;-0.201;-0.078;0.081
15-02-2021;-0.654;-0.647;-0.673852;-0.715364;-0.722403;-0.704951;-0.672878;-0.630607;-0.580403;-0.524374;-0.466293;-0.408493;-0.157;-0.034;0.124
16-02-2021;-0.645;-0.641;-0.66809;-0.708973;-0.711959;-0.689729;-0.652645;-0.60554;-0.551046;-0.491663;-0.431006;-0.371384;-0.12;0.009;0.165
17-02-2021;-0.64;-0.642;-0.671171;-0.71814;-0.724353;-0.704988;-0.669869;-0.623939;-0.570022;-0.511992;-0.452037;-0.393209;-0.145;-0.019;0.139
18-02-2021;-0.64;-0.648;-0.666959;-0.706794;-0.708052;-0.684629;-0.647242;-0.600096;-0.545527;-0.486388;-0.425831;-0.366302;-0.123;0.001;0.16
19-02-2021;-0.639;-0.635;-0.667537;-0.70533;-0.703445;-0.676711;-0.634521;-0.581769;-0.522221;-0.459198;-0.395401;-0.334062;-0.071;0.054;0.211
22-02-2021;-0.637;-0.64;-0.667497;-0.711775;-0.712804;-0.689409;-0.651557;-0.604079;-0.549665;-0.490437;-0.429897;-0.370041;-0.107;0.016;0.17
23-02-2021;-0.64;-0.639;-0.660235;-0.705205;-0.705115;-0.678428;-0.636813;-0.585503;-0.527356;-0.465093;-0.40222;-0.340677;-0.08;0.04;0.197
24-02-2021;-0.637;-0.633;-0.662938;-0.702275;-0.698688;-0.670525;-0.628167;-0.575994;-0.516163;-0.452394;-0.387454;-0.323923;-0.061;0.057;0.213
25-02-2021;-0.634;-0.638;-0.642325;-0.665285;-0.649977;-0.611451;-0.561838;-0.505247;-0.443385;-0.37867;-0.313913;-0.251295;-0.009;0.094;0.247
26-02-2021;-0.601;-0.624;-0.656145;-0.681027;-0.666862;-0.630551;-0.582476;-0.526859;-0.466113;-0.40279;-0.339382;-0.279145;-0.046;0.051;0.197
01-03-2021;-0.624;-0.619;-0.674239;-0.71334;-0.711896;-0.687261;-0.648354;-0.599397;-0.542945;-0.481342;-0.418614;-0.357198;-0.106;-0.001;0.146
02-03-2021;-0.632;-0.638;-0.675948;-0.715839;-0.718117;-0.697421;-0.661617;-0.614688;-0.558713;-0.497193;-0.433174;-0.369807;-0.111;0;0.149
03-03-2021;-0.639;-0.636;-0.666427;-0.70045;-0.697515;-0.670439;-0.628017;-0.574624;-0.512788;-0.446177;-0.378176;-0.312434;-0.031;0.072;0.223
04-03-2021;-0.629;-0.646;-0.65931;-0.699191;-0.703469;-0.680776;-0.640719;-0.588737;-0.528309;-0.46292;-0.396158;-0.330749;-0.052;0.048;0.204
05-03-2021;-0.637;-0.649;-0.657303;-0.70252;-0.706313;-0.679827;-0.636013;-0.581474;-0.519948;-0.454403;-0.387644;-0.323331;-0.044;0.058;0.212
08-03-2021;-0.64;-0.635;-0.651893;-0.691746;-0.692853;-0.663581;-0.616742;-0.559565;-0.496045;-0.428884;-0.362087;-0.297681;-0.023;0.074;0.229
09-03-2021;-0.639;-0.632;-0.654227;-0.695583;-0.69941;-0.674107;-0.631247;-0.577529;-0.516352;-0.451571;-0.385918;-0.322055;-0.047;0.053;0.207
10-03-2021;-0.645;-0.627;-0.655914;-0.695239;-0.701021;-0.677588;-0.635884;-0.582723;-0.522062;-0.457707;-0.392421;-0.329135;-0.06;0.032;0.187
11-03-2021;-0.642;-0.63;-0.668466;-0.706903;-0.713166;-0.691401;-0.651752;-0.600482;-0.541445;-0.478033;-0.413389;-0.349758;-0.071;0.028;0.185
12-03-2021;-0.651;-0.637;-0.664567;-0.704238;-0.708453;-0.684143;-0.638244;-0.577337;-0.508308;-0.436944;-0.36649;-0.300015;-0.04;0.065;0.225
15-03-2021;-0.635;-0.638;-0.668401;-0.712777;-0.724178;-0.706011;-0.667236;-0.614561;-0.552961;-0.486244;-0.418942;-0.353205;-0.064;0.045;0.205
16-03-2021;-0.632;-0.627;-0.665997;-0.712802;-0.725078;-0.707299;-0.668956;-0.61656;-0.554522;-0.48799;-0.420243;-0.3539;-0.064;0.043;0.204
17-03-2021;-0.638;-0.64;-0.663887;-0.704638;-0.712664;-0.689735;-0.645316;-0.586584;-0.51879;-0.447256;-0.375371;-0.306086;-0.013;0.095;0.258
18-03-2021;-0.651;-0.644;-0.66873;-0.704495;-0.710827;-0.685496;-0.637807;-0.574973;-0.502625;-0.426171;-0.350009;-0.276779;0.022;0.138;0.304
19-03-2021;-0.658;-0.642;-0.67786;-0.720198;-0.730495;-0.708283;-0.663056;-0.602058;-0.531226;-0.455623;-0.379146;-0.305951;-0.003;0.116;0.284
22-03-2021;-0.651;-0.643;-0.685917;-0.725684;-0.736897;-0.716496;-0.672723;-0.613283;-0.544032;-0.469403;-0.394577;-0.322051;-0.02;0.098;0.268
23-03-2021;-0.652;-0.647;-0.690492;-0.732204;-0.747761;-0.731816;-0.692268;-0.636713;-0.570517;-0.499394;-0.426774;-0.355448;-0.049;0.062;0.235
24-03-2021;-0.665;-0.653;-0.687683;-0.736977;-0.754586;-0.740079;-0.702137;-0.647498;-0.583491;-0.513362;-0.441251;-0.370487;-0.064;0.045;0.215
25-03-2021;-0.665;-0.654;-0.696798;-0.741167;-0.760973;-0.750861;-0.717695;-0.667927;-0.607096;-0.539448;-0.469261;-0.399526;-0.096;0.006;0.179
26-03-2021;-0.666;-0.656;-0.694568;-0.740225;-0.754903;-0.738764;-0.699993;-0.64518;-0.579637;-0.507214;-0.434227;-0.362748;-0.056;0.046;0.22
29-03-2021;-0.661;-0.654;-0.692041;-0.732034;-0.742083;-0.722151;-0.679861;-0.621903;-0.553472;-0.479691;-0.404215;-0.330597;-0.02;0.081;0.253
30-03-2021;-0.662;-0.656;-0.675398;-0.712253;-0.716086;-0.690399;-0.644575;-0.585464;-0.517163;-0.444247;-0.370493;-0.298266;0.008;0.103;0.272
31-03-2021;-0.677;-0.664;-0.685023;-0.71373;-0.717576;-0.693375;-0.648387;-0.589517;-0.521477;-0.448792;-0.375013;-0.30427;-0.008;0.089;0.262
01-04-2021;-0.676;-0.666;-0.697886;-0.732425;-0.738965;-0.717674;-0.675638;-0.619346;-0.553661;-0.482456;-0.410674;-0.34089;-0.043;0.056;0.231
06-04-2021;-0.671;-0.655;-0.698288;-0.730723;-0.734047;-0.710202;-0.666581;-0.609335;-0.542719;-0.471783;-0.399814;-0.329714;-0.032;0.066;0.241
07-04-2021;-0.664;-0.654;-0.704269;-0.736163;-0.740811;-0.719486;-0.678217;-0.622487;-0.556535;-0.48526;-0.41227;-0.341145;-0.033;0.062;0.236
08-04-2021;-0.67;-0.663;-0.701521;-0.7433;-0.749157;-0.726593;-0.684718;-0.629287;-0.564318;-0.493846;-0.421681;-0.350489;-0.043;0.054;0.229
09-04-2021;-0.64;-0.64;-0.702532;-0.730494;-0.726338;-0.696481;-0.64947;-0.590856;-0.524625;-0.454197;-0.382454;-0.312951;-0.016;0.074;0.247
12-04-2021;-0.669;-0.657;-0.695687;-0.734662;-0.731609;-0.700306;-0.651468;-0.591304;-0.522932;-0.451673;-0.379521;-0.309236;-0.004;0.092;0.266
13-04-2021;-0.66;-0.649;-0.698664;-0.732729;-0.731625;-0.701705;-0.653906;-0.594385;-0.526382;-0.454942;-0.382505;-0.312067;-0.007;0.095;0.269
14-04-2021;-0.655;-0.661;-0.69625;-0.716247;-0.705317;-0.668869;-0.616004;-0.552558;-0.481975;-0.408946;-0.335688;-0.265344;0.025;0.125;0.3
15-04-2021;-0.652;-0.653;-0.702645;-0.73059;-0.726252;-0.696074;-0.649167;-0.590506;-0.523831;-0.452921;-0.380565;-0.311627;-0.008;0.094;0.271
16-04-2021;-0.657;-0.659;-0.690365;-0.720473;-0.712648;-0.678172;-0.626984;-0.564193;-0.494023;-0.420197;-0.345719;-0.275079;0.023;0.124;0.299
19-04-2021;-0.67;-0.651;-0.68113;-0.706254;-0.693506;-0.654096;-0.599177;-0.534577;-0.464095;-0.390454;-0.317631;-0.248226;0.047;0.144;0.317
20-04-2021;-0.666;-0.652;-0.689128;-0.72076;-0.710445;-0.674373;-0.622579;-0.560473;-0.491224;-0.419163;-0.346929;-0.2777;0.017;0.113;0.286
21-04-2021;-0.666;-0.657;-0.690861;-0.721414;-0.712946;-0.677422;-0.625312;-0.562682;-0.49323;-0.420984;-0.348722;-0.279363;0.017;0.114;0.287
22-04-2021;-0.669;-0.648;-0.689287;-0.717388;-0.706764;-0.669865;-0.617393;-0.554974;-0.486155;-0.414374;-0.342799;-0.27368;0.026;0.117;0.292
23-04-2021;-0.66;-0.648;-0.697968;-0.72059;-0.7101;-0.674029;-0.621331;-0.557779;-0.487636;-0.414517;-0.341402;-0.271934;0.023;0.119;0.295
26-04-2021;-0.663;-0.658;-0.687556;-0.717105;-0.706791;-0.669443;-0.615893;-0.552346;-0.482644;-0.409729;-0.337905;-0.269198;0.026;0.118;0.294
27-04-2021;-0.662;-0.649;-0.692186;-0.71601;-0.705575;-0.668618;-0.614991;-0.551012;-0.480241;-0.407722;-0.335504;-0.266171;0.031;0.123;0.298
28-04-2021;-0.664;-0.655;-0.684502;-0.710305;-0.696549;-0.655736;-0.598542;-0.531475;-0.459354;-0.384739;-0.31203;-0.243006;0.049;0.141;0.317
29-04-2021;-0.67;-0.656;-0.680207;-0.703311;-0.684551;-0.637889;-0.575521;-0.504067;-0.428019;-0.351408;-0.277217;-0.206895;0.09;0.192;0.365
30-04-2021;-0.637;-0.638;-0.685138;-0.710363;-0.69424;-0.649996;-0.58867;-0.51702;-0.440205;-0.362351;-0.286254;-0.214967;0.085;0.19;0.363
03-05-2021;-0.655;-0.652;-0.684043;-0.710758;-0.697525;-0.656126;-0.596421;-0.525514;-0.448714;-0.370021;-0.293951;-0.222005;0.082;0.189;0.364
04-05-2021;-0.653;-0.663;-0.685968;-0.722595;-0.713014;-0.674555;-0.617674;-0.549293;-0.474263;-0.398009;-0.323278;-0.252015;0.05;0.148;0.322
05-05-2021;-0.664;-0.662;-0.675398;-0.719735;-0.711638;-0.672045;-0.613381;-0.543255;-0.467021;-0.389765;-0.314114;-0.242306;0.065;0.164;0.338
06-05-2021;-0.665;-0.663;-0.682747;-0.72108;-0.711193;-0.670028;-0.61098;-0.541031;-0.465152;-0.387828;-0.312262;-0.240052;0.07;0.17;0.346
07-05-2021;-0.659;-0.663;-0.677491;-0.7112;-0.699212;-0.657032;-0.597289;-0.527038;-0.451482;-0.374627;-0.298993;-0.227442;0.079;0.173;0.35
10-05-2021;-0.646;-0.657;-0.675448;-0.713363;-0.702034;-0.659737;-0.599066;-0.527446;-0.450186;-0.371288;-0.295028;-0.222617;0.086;0.188;0.363
11-05-2021;-0.647;-0.656;-0.669413;-0.693167;-0.674168;-0.625074;-0.558508;-0.482376;-0.401697;-0.321686;-0.244491;-0.171558;0.136;0.237;0.414
12-05-2021;-0.646;-0.652;-0.660353;-0.681806;-0.655603;-0.599417;-0.527555;-0.448018;-0.365551;-0.28437;-0.206302;-0.133053;0.173;0.275;0.451
13-05-2021;-0.645;-0.658;-0.661225;-0.68181;-0.653574;-0.596284;-0.525023;-0.446801;-0.365819;-0.28543;-0.207965;-0.134599;0.173;0.269;0.443
14-05-2021;-0.648;-0.66;-0.654918;-0.679815;-0.654731;-0.598598;-0.527051;-0.448214;-0.36731;-0.28773;-0.211156;-0.13974;0.168;0.264;0.439
17-05-2021;-0.649;-0.65;-0.660472;-0.681165;-0.651929;-0.593728;-0.52098;-0.441195;-0.358724;-0.27641;-0.197873;-0.124056;0.186;0.281;0.452
18-05-2021;-0.651;-0.669;-0.666526;-0.67933;-0.648794;-0.590068;-0.517342;-0.437539;-0.354098;-0.271315;-0.191196;-0.115422;0.2;0.299;0.463
19-05-2021;-0.653;-0.65;-0.666862;-0.678042;-0.648169;-0.590418;-0.518868;-0.440557;-0.35891;-0.277325;-0.197677;-0.122195;0.191;0.285;0.453
20-05-2021;-0.655;-0.65;-0.66229;-0.676332;-0.645432;-0.587473;-0.516832;-0.439602;-0.359011;-0.278126;-0.19966;-0.125251;0.182;0.276;0.442
21-05-2021;-0.654;-0.654;-0.671614;-0.684762;-0.657685;-0.603955;-0.53544;-0.45843;-0.377225;-0.295367;-0.215652;-0.141372;0.161;0.261;0.428
25-05-2021;-0.656;-0.656;-0.669848;-0.692625;-0.675452;-0.6299;-0.566887;-0.493118;-0.413126;-0.332408;-0.253815;-0.179349;0.131;0.231;0.402
26-05-2021;-0.658;-0.658;-0.671322;-0.699472;-0.689978;-0.651862;-0.595943;-0.528726;-0.454486;-0.377604;-0.300931;-0.227358;0.092;0.185;0.355
